last_name,first_name,middle_name,suffix,nickname,full_name,birthday,gender,type,state,district,senate_class,party,url,address,phone,contact_form,rss_url,twitter,facebook,youtube,youtube_id,bioguide_id,thomas_id,opensecrets_id,lis_id,fec_ids,cspan_id,govtrack_id,votesmart_id,ballotpedia_id,washington_post_id,icpsr_id,wikipedia_id
Lofgren,Zoe,NA,NA,NA,Zoe Lofgren,1947-12-21,F,rep,CA,19,NA,Democrat,https://lofgren.house.gov,1401 Longworth House Office Building; Washington DC 20515-0519,202-225-3072,NA,http://lofgren.house.gov/index.php?format=feed&amp;type=rss,RepZoeLofgren,zoelofgren,RepZoeLofgren,UCOaQ79adORFcaTuJZoIFuZQ,L000397,00701,N00007479,NA,H4CA16049,36520,400245,21899,Zoe Lofgren,NA,29504,Zoe Lofgren
Long,Billy,NA,NA,NA,Billy Long,1955-08-11,M,rep,MO,7,NA,Republican,https://long.house.gov,2454 Rayburn House Office Building; Washington DC 20515-2507,202-225-6536,NA,http://long.house.gov/common/rss//index.cfm?rss=49,USRepLong,Rep.Billy.Long,MOdistrict7,UCLQcbyxpHXXAsUJckscQY8g,L000576,02033,N00030676,NA,H0MO07113,61880,412445,123401,NA,NA,21150,Billy Long
Lowey,Nita,M.,NA,NA,Nita M. Lowey,1937-07-05,F,rep,NY,17,NA,Democrat,https://lowey.house.gov,2365 Rayburn House Office Building; Washington DC 20515-3217,202-225-6506,NA,http://www.house.gov/common/rss/?rss=18,NitaLowey,RepLowey,nitalowey,UCkmeBYqhbomcWNNWzQCqcbg,L000480,00709,N00001024,NA,H8NY20056,6110,400246,26982,Nita Lowey,NA,15612,Nita Lowey
Lucas,Frank,D.,NA,NA,Frank D. Lucas,1960-01-06,M,rep,OK,3,NA,Republican,https://lucas.house.gov,2405 Rayburn House Office Building; Washington DC 20515-3603,202-225-5565,NA,http://lucas.house.gov/rss.xml,RepFrankLucas,RepFrankLucas,RepFrankLucas,UCdYZbKY8pkWAThqwC3fdVMg,L000491,00711,N00005559,NA,H4OK06056,35692,400247,27032,Frank D. Lucas,NA,29393,Frank Lucas (Oklahoma politician)
Luetkemeyer,Blaine,NA,NA,NA,Blaine Luetkemeyer,1952-05-07,M,rep,MO,3,NA,Republican,https://luetkemeyer.house.gov,2230 Rayburn House Office Building; Washington DC 20515-2503,202-225-2956,NA,http://luetkemeyer.house.gov/news/rss.aspx,RepBlaine,BlaineLuetkemeyer,BLuetkemeyer,UCifiiQclKbBBrkSbCnN6REg,L000569,01931,N00030026,NA,H8MO09153,1031348,412292,20400,NA,NA,20926,Blaine Luetkemeyer
Luján,Ben,Ray,NA,NA,Ben Ray Luján,1972-06-07,M,rep,NM,3,NA,Democrat,https://lujan.house.gov,2231 Rayburn House Office Building; Washington DC 20515-3103,202-225-6190,NA,http://lujan.house.gov/index.php?option=com_bca-rss-syndicator&amp;feed_id=1,RepBenRayLujan,RepBenRayLujan,Repbenraylujan,UCcO5AmF8HuJo4d0awEbst7Q,L000570,01939,N00029562,NA,H8NM03196,1031351,412293,102842,NA,NA,20932,Ben Ray Luján
Lynch,Stephen,F.,NA,NA,Stephen F. Lynch,1955-03-31,M,rep,MA,8,NA,Democrat,https://lynch.house.gov,2268 Rayburn House Office Building; Washington DC 20515-2108,202-225-8273,NA,http://lynch.house.gov/rss.xml,RepStephenLynch,repstephenlynch,RepLynch,UCxL4zG0YWqC5XTO4af_FOgw,L000562,01686,N00013855,NA,"H2MA09072,S0MA00083",1000222,400249,4844,Stephen Lynch,NA,20119,Stephen F. Lynch
Maloney,Carolyn,B.,NA,NA,Carolyn B. Maloney,1946-02-19,F,rep,NY,12,NA,Democrat,https://maloney.house.gov,2308 Rayburn House Office Building; Washington DC 20515-3212,202-225-7944,NA,http://maloney.house.gov/rss.xml,RepMaloney,RepCarolynMaloney,carolynbmaloney,NA,M000087,00729,N00000078,NA,H2NY14037,26162,400251,26978,Carolyn B. Maloney,NA,29379,Carolyn Maloney
Marchant,Kenny,Ewell,NA,NA,Kenny Marchant,1951-02-23,M,rep,TX,24,NA,Republican,https://marchant.house.gov,2369 Rayburn House Office Building; Washington DC 20515-4324,202-225-6605,NA,http://marchant.house.gov/news/rss.aspx,RepKenMarchant,RepKennyMarchant,RepKennyMarchant,UCQpnTMp5TdTRWEes8cjIfyQ,M001158,01806,N00026710,NA,H4TX24094,1013059,400656,5549,NA,NA,20532,Kenny Marchant
Marino,Tom,NA,NA,NA,Tom Marino,1952-08-15,M,rep,PA,10,NA,Republican,https://marino.house.gov,2242 Rayburn House Office Building; Washington DC 20515-3810,202-225-3731,NA,http://marino.house.gov/rss.xml,RepTomMarino,CongressmanMarino,RepMarino,UCL8AvZKY5KuPk0T7G0jv7HA,M001179,02053,N00031777,NA,H0PA10078,95129,412468,119478,Tom Marino,NA,21170,Tom Marino
Markey,Edward,J.,NA,Ed,Edward J. Markey,1946-07-11,M,sen,MA,NA,2,Democrat,https://www.markey.senate.gov,255 Dirksen Senate Office Building Washington DC 20510,202-224-2742,https://www.markey.senate.gov/contact,NA,SenMarkey,EdJMarkey,RepMarkey,UCT1ujew5yQy2uMhGrjiKHoA,M000133,00735,N00000270,S369,"H6MA07101,S4MA00028",260,400253,26900,Ed Markey,NA,14435,Ed Markey
Matsui,Doris,O.,NA,NA,Doris O. Matsui,1944-09-25,F,rep,CA,6,NA,Democrat,http://matsui.house.gov,2311 Rayburn House Office Building; Washington DC 20515-0506,202-225-7163,NA,http://matsui.house.gov/index.php?format=feed&amp;type=rss,DorisMatsui,doris.matsui,RepDorisMatsui,UCSqqxVkvskHq3cY2MCbTZsw,M001163,01814,N00027459,NA,H6CA05195,26602,400663,28593,NA,NA,20538,Doris Matsui
McCarthy,Kevin,NA,NA,NA,Kevin McCarthy,1965-01-26,M,rep,CA,23,NA,Republican,https://kevinmccarthy.house.gov,2421 Rayburn House Office Building; Washington DC 20515-0523,202-225-2915,NA,http://kevinmccarthy.house.gov/index.php?format=feed&amp;type=rss,GOPLeader,CongressmanKevinMcCarthy,repkevinmccarthy,UCdJUZUFSLJRlUpE-91-6DsA,M001165,01833,N00028152,NA,"H6CA22125,H2CA23148",85231,412190,28918,Kevin McCarthy (California),NA,20703,Kevin McCarthy (California politician)
McCaul,Michael,T.,NA,NA,Michael T. McCaul,1962-01-14,M,rep,TX,10,NA,Republican,https://mccaul.house.gov,2001 Rayburn House Office Building; Washington DC 20515-4310,202-225-2401,NA,NA,RepMcCaul,michaeltmccaul,MichaelTMcCaul,UCRw6sGE0PH7_FCeTT3PQRaA,M001157,01804,N00026460,NA,H4TX10093,1013056,400654,49210,Michael McCaul,NA,20530,Michael McCaul
McClintock,Tom,NA,NA,NA,Tom McClintock,1956-07-10,M,rep,CA,4,NA,Republican,https://mcclintock.house.gov,2312 Rayburn House Office Building; Washington DC 20515-0504,202-225-2511,NA,http://mcclintock.house.gov/atom.xml,RepMcClintock,81125319109,McClintockCA04,UCMh04KC4LfIzKoXh2Xws_pw,M001177,01908,N00006863,NA,"H8CA04152,H6CA21135",30359,412295,9715,NA,NA,20903,Tom McClintock
McCollum,Betty,Louise,NA,NA,Betty McCollum,1954-07-12,F,rep,MN,4,NA,Democrat,https://mccollum.house.gov,2256 Rayburn House Office Building; Washington DC 20515-2304,202-225-6631,NA,http://mccollum.house.gov/rss.xml,BettyMcCollum04,repbettymccollum,BMcCollum04,UC3sZJSdiZo2EBHbsOlsnI7A,M001143,01653,N00012942,NA,H0MN04049,86670,400259,3812,Betty McCollum,NA,20122,Betty McCollum
McGovern,James,P.,NA,Jim,James P. McGovern,1959-11-20,M,rep,MA,2,NA,Democrat,https://mcgovern.house.gov,438 Cannon House Office Building; Washington DC 20515-2102,202-225-6101,NA,http://mcgovern.house.gov/common/rss/?rss=15,RepMcGovern,RepJimMcGovern,repjimmcgovern,UCpiUqp2ZF64tXqgR_EQo27g,M000312,01504,N00000179,NA,H4MA03022,45976,400263,552,NA,NA,29729,Jim McGovern (American politician)
McHenry,Patrick,T.,NA,NA,Patrick T. McHenry,1975-10-22,M,rep,NC,10,NA,Republican,https://mchenry.house.gov,2334 Rayburn House Office Building; Washington DC 20515-3310,202-225-2576,NA,http://mchenry.house.gov/news/rss.aspx,PatrickMcHenry,CongressmanMcHenry,CongressmanMcHenry,UCY3PTRhkSH-eoltxPVZKD-w,M001156,01792,N00026627,NA,H4NC10047,1007062,400644,21031,Patrick T. McHenry,NA,20522,Patrick McHenry
McKinley,David,B.,NA,NA,David B. McKinley,1947-03-28,M,rep,WV,1,NA,Republican,https://mckinley.house.gov,2239 Rayburn House Office Building; Washington DC 20515-4801,202-225-4172,NA,http://mckinley.house.gov/common/rss//index.cfm?rss=49,RepMcKinley,RepMcKinley,RepDavidMcKinley,UCt7BWx4b8ubXa-PneAu103g,M001180,02074,N00031681,NA,H0WV01072,9269013,412487,117396,David McKinley,NA,21188,David McKinley
McMorris Rodgers,Cathy,NA,NA,NA,Cathy McMorris Rodgers,1969-05-22,F,rep,WA,5,NA,Republican,https://mcmorris.house.gov,1314 Longworth House Office Building; Washington DC 20515-4705,202-225-2006,NA,http://mcmorris.house.gov/common/rss/?rss=96,CathyMcMorris,mcmorrisrodgers,mcmorrisrodgers,UCRp0lwIxAhq2Ia9_YgRWUkg,M001159,01809,N00026314,NA,H4WA05077,1013063,400659,3217,Cathy McMorris Rodgers,NA,20535,Cathy McMorris Rodgers
McNerney,Jerry,NA,NA,NA,Jerry McNerney,1951-06-18,M,rep,CA,9,NA,Democrat,https://mcnerney.house.gov,2265 Rayburn House Office Building; Washington DC 20515-0509,202-225-1947,NA,http://mcnerney.house.gov/rss.xml,RepMcNerney,jerrymcnerney,RepJerryMcNerney,UClUOx6F8GKshxGBUBLkisug,M001166,01832,N00026926,NA,H4CA11081,1021667,412189,29474,NA,NA,20702,Jerry McNerney
Meeks,Gregory,W.,NA,NA,Gregory W. Meeks,1953-09-25,M,rep,NY,5,NA,Democrat,https://meeks.house.gov,2234 Rayburn House Office Building; Washington DC 20515-3205,202-225-3461,NA,http://meeks.house.gov/rss.xml,RepGregoryMeeks,gregorymeeksny05,gwmeeks,UCljJnwgQS6Z6-NypDyqKJZQ,M001137,01506,N00001171,NA,H8NY06048,53469,400271,4360,NA,NA,29776,Gregory Meeks
Moore,Gwen,NA,NA,NA,Gwen Moore,1951-04-18,F,rep,WI,4,NA,Democrat,https://gwenmoore.house.gov,2252 Rayburn House Office Building; Washington DC 20515-4904,202-225-4572,NA,http://gwenmoore.house.gov/common/rss/index.cfm?rss=49,RepGwenMoore,GwenSMoore,RepGwenMoore,UCCs9o1XaSsCsqNpO0iO0_Ew,M001160,01811,N00026914,NA,H4WI04183,42548,400661,3457,Gwen Moore,NA,20537,Gwen Moore
Moran,Jerry,NA,NA,NA,Jerry Moran,1954-05-29,M,sen,KS,NA,3,Republican,https://www.moran.senate.gov,521 Dirksen Senate Office Building Washington DC 20510,202-224-6521,https://www.moran.senate.gov/public/index.cfm/e-mail-jerry,http://www.moran.senate.gov/public/index.cfm/rss/feed/,JerryMoran,jerrymoran,senatorjerrymoran,UC1oRxeUPam6-53wPBZ3N02A,M000934,01507,N00005282,S347,"H6KS01096,S0KS00091",45469,400284,542,Jerry Moran,NA,29722,Jerry Moran
Murkowski,Lisa,A.,NA,NA,Lisa Murkowski,1957-05-22,F,sen,AK,NA,3,Republican,https://www.murkowski.senate.gov,522 Hart Senate Office Building Washington DC 20510,202-224-6665,https://www.murkowski.senate.gov/public/index.cfm/contact,http://www.murkowski.senate.gov/public/?a=rss.feed,LisaMurkowski,SenLisaMurkowski,senatormurkowski,UCaigku16AErqvD0wRuwGb9A,M001153,01694,N00026050,S288,S4AK00099,1004138,300075,15841,Lisa Murkowski,NA,40300,Lisa Murkowski
Murphy,Christopher,S.,NA,NA,Christopher Murphy,1973-08-03,M,sen,CT,NA,1,Democrat,https://www.murphy.senate.gov,136 Hart Senate Office Building Washington DC 20510,202-224-4041,http://www.murphy.senate.gov/contact,http://www.theday.com/article/20121216/nws12/312169935/1069/rss,senmurphyoffice,chrismurphyct,senchrismurphy,UCbcEa40PIFpLpdDe06n3F3Q,M001169,01837,N00027566,S364,"H6CT05124,S2CT00132",1021270,412194,17189,Christopher S. Murphy,NA,20707,Chris Murphy
Murray,Patty,NA,NA,NA,Patty Murray,1950-10-11,F,sen,WA,NA,3,Democrat,https://www.murray.senate.gov/public,154 Russell Senate Office Building Washington DC 20510,202-224-2621,http://www.murray.senate.gov/public/index.cfm/contactme,http://www.murray.senate.gov/public/?a=rss.feed,PattyMurray,NA,SenatorPattyMurray,UCb8jq3TvQ3AzKsexhWfFLoA,M001111,01409,N00007876,S229,S2WA00189,25277,300076,53358,Patty Murray,NA,49308,Patty Murray
Nadler,Jerrold,L.,NA,NA,Jerrold Nadler,1947-06-13,M,rep,NY,10,NA,Democrat,https://nadler.house.gov,2109 Rayburn House Office Building; Washington DC 20515-3210,202-225-5635,NA,http://nadler.house.gov/rss.xml,RepJerryNadler,CongressmanNadler,congressmannadler,UCQKj0qU1e7o2f5ftSh-c9aQ,N000002,00850,N00000939,NA,H2NY17071,26159,400289,26980,NA,NA,29377,Jerrold Nadler
Napolitano,Grace,F.,NA,NA,Grace F. Napolitano,1936-12-04,F,rep,CA,32,NA,Democrat,https://napolitano.house.gov,1610 Longworth House Office Building; Washington DC 20515-0532,202-225-5256,NA,http://napolitano.house.gov/rss.xml,GraceNapolitano,RepGraceNapolitano,RepGraceNapolitano,UCPWjmiAIR04oQ8QMoOWcDtA,N000179,01602,N00006789,NA,H8CA34068,57873,400290,8393,NA,NA,29903,Grace Napolitano
Neal,Richard,E.,NA,NA,Richard E. Neal,1949-02-14,M,rep,MA,1,NA,Democrat,https://neal.house.gov,341 Cannon House Office Building; Washington DC 20515-2101,202-225-5601,NA,http://neal.house.gov/index.php?format=feed&amp;type=rss,RepRichardNeal,reprichardneal,RepRichardENeal,UCZVtTydu0-MSK6G12GaKA4g,N000015,00854,N00000153,NA,H8MA02041,6103,400291,26895,NA,NA,15616,Richard Neal
Noem,Kristi,L.,NA,NA,Kristi L. Noem,1971-11-30,F,rep,SD,0,NA,Republican,https://noem.house.gov,2457 Rayburn House Office Building; Washington DC 20515-4100,202-225-2801,NA,http://noem.house.gov/index.cfm/rss/feed,RepKristiNoem,NA,RepKristiNoem,UCZPzuVONjRwo5TsrKzbYRVA,N000184,02060,N00032022,NA,H0SD00054,62717,412475,58189,Kristi Noem,NA,21177,Kristi Noem
Norton,Eleanor,Holmes,NA,NA,Eleanor Holmes Norton,1937-06-13,F,rep,DC,0,NA,Democrat,https://norton.house.gov,2136 Rayburn House Office Building; Washington DC 20515-5101,202-225-8050,NA,http://norton.house.gov/index.php?format=feed&amp;type=rss,EleanorNorton,CongresswomanNorton,EleanorHNorton,UChRrAXUGylfxJjbquC6aUjQ,N000147,00868,N00001692,NA,H0DC00058,882,400295,775,NA,NA,NA,Eleanor Holmes Norton
Nunes,Devin,G.,NA,NA,Devin Nunes,1973-10-01,M,rep,CA,22,NA,Republican,https://nunes.house.gov,1013 Longworth House Office Building; Washington DC 20515-0522,202-225-2523,NA,http://nunes.house.gov/news/rss.aspx,RepDevinNunes,NA,RepDevinNunes,UCtbArL6CmOfFqgmpuRjLp3w,N000181,01710,N00007248,NA,H8CA20059,1003553,400297,16725,Devin Nunes,NA,20307,Devin Nunes
Olson,Pete,NA,NA,NA,Pete Olson,1962-12-09,M,rep,TX,22,NA,Republican,https://olson.house.gov,2133 Rayburn House Office Building; Washington DC 20515-4322,202-225-5951,NA,feed://olson.house.gov/common/rss/?rss=82,RepPeteOlson,Rep.PeteOlson,NA,NA,O000168,01955,N00029285,NA,H8TX22107,1031361,412302,102008,Pete Olson,NA,20948,Pete Olson
Palazzo,Steven,M.,NA,NA,Steven M. Palazzo,1970-02-21,M,rep,MS,4,NA,Republican,https://palazzo.house.gov,2349 Rayburn House Office Building; Washington DC 20515-2404,202-225-5772,NA,http://palazzo.house.gov/rss.xml,CongPalazzo,stevenpalazzo,CongressmanPalazzo,UCtPOy2vRbN2nD8dQPSOTXeA,P000601,02035,N00031958,NA,H0MS04120,61886,412443,69521,NA,NA,21148,Steven Palazzo
Pallone,Frank,J.,Jr.,NA,"Frank Pallone, Jr.",1951-10-30,M,rep,NJ,6,NA,Democrat,https://pallone.house.gov,237 Cannon House Office Building; Washington DC 20515-3006,202-225-4671,NA,http://pallone.house.gov/rss.xml,FrankPallone,repfrankpallone,repfrankpallone,UCN0_wn9hs1LI3UKkji2PP2A,P000034,00887,N00000781,NA,"H8NJ03073,S6NJ00263",6107,400308,26951,NA,NA,15454,Frank Pallone
Pascrell,Bill,J.,Jr.,NA,"Bill Pascrell, Jr.",1937-01-25,M,rep,NJ,9,NA,Democrat,https://pascrell.house.gov,2370 Rayburn House Office Building; Washington DC 20515-3009,202-225-5751,NA,http://www.house.gov/apps/list/press/nj08_pascrell/rss.xml,BillPascrell,pascrell,RepPascrell,UCIy1Ru8oA14aRjpq6L3i-EQ,P000096,01510,N00000751,NA,H6NJ08118,45543,400309,478,NA,NA,29741,Bill Pascrell
Paul,Rand,NA,NA,NA,Rand Paul,1963-01-07,M,sen,KY,NA,3,Republican,https://www.paul.senate.gov,167 Russell Senate Office Building Washington DC 20510,202-224-4343,https://www.paul.senate.gov/connect/email-rand,http://paul.senate.gov/rss/?p=news,RandPaul,SenatorRandPaul,SenatorRandPaul,UCeM9I-20oWUs8daIIpsNHoQ,P000603,02082,N00030836,S348,S0KY00156,9265241,412492,117285,Rand Paul,NA,41104,Rand Paul
Paulsen,Erik,NA,NA,NA,Erik Paulsen,1965-05-14,M,rep,MN,3,NA,Republican,https://paulsen.house.gov,127 Cannon House Office Building; Washington DC 20515-2303,202-225-2871,NA,http://paulsen.house.gov/common/rss//?rss=105,RepErikPaulsen,CongressmanErikPaulsen,reperikpaulsen,UC1IOW4Wqox-6gmZbjjGvzLg,P000594,01930,N00029391,NA,H8MN03077,1030000,412303,3833,Erik Paulsen,NA,20924,Erik Paulsen
Pearce,Stevan,E.,NA,Steve,Stevan Pearce,1947-08-24,M,rep,NM,2,NA,Republican,https://pearce.house.gov,2432 Rayburn House Office Building; Washington DC 20515-3102,202-225-2365,NA,http://pearce.house.gov/rss.xml,RepStevePearce,RepStevePearce,NMStevePearce,UCaT7jt_M86sDK50eaaVsFvQ,P000588,01738,N00012672,NA,"H2NM02126,S0NM00041",12063,400313,10655,Steve Pearce,NA,20337,Steve Pearce (politician)
Pelosi,Nancy,NA,NA,NA,Nancy Pelosi,1940-03-26,F,rep,CA,12,NA,Democrat,https://pelosi.house.gov,233 Cannon House Office Building; Washington DC 20515-0512,202-225-4965,NA,http://pelosi.house.gov/atom.xml,NancyPelosi,NancyPelosi,nancypelosi,UCxPeEcH0xaCK9nBK98EFhDg,P000197,00905,N00007360,NA,H8CA05035,6153,400314,26732,Nancy Pelosi,NA,15448,Nancy Pelosi
Perlmutter,Ed,NA,NA,NA,Ed Perlmutter,1953-05-01,M,rep,CO,7,NA,Democrat,https://perlmutter.house.gov,1410 Longworth House Office Building; Washington DC 20515-0607,202-225-2645,NA,http://perlmutter.house.gov/index.php?format=feed&amp;type=rss,RepPerlmutter,RepPerlmutter,RepPerlmutter,UCJXuMAzxngpEvDdvlE6wS5g,P000593,01835,N00027510,NA,H6CO07023,1021382,412192,2653,Ed Perlmutter,NA,20705,Ed Perlmutter
Peters,Gary,C.,NA,NA,Gary C. Peters,1958-12-01,M,sen,MI,NA,2,Democrat,https://www.peters.senate.gov,724 Hart Senate Office Building Washington DC 20510,202-224-6221,https://www.peters.senate.gov/contact/email-gary,NA,SenGaryPeters,SenGaryPeters,RepGaryPeters,UC7LYNbnKSK2VZqQ98YROWHQ,P000595,01929,N00029277,S380,"H8MI09068,S4MI00355",50199,412305,8749,Gary Peters,NA,20923,Gary Peters
Peterson,Collin,Clark,NA,NA,Collin C. Peterson,1944-06-29,M,rep,MN,7,NA,Democrat,https://collinpeterson.house.gov,2204 Rayburn House Office Building; Washington DC 20515-2307,202-225-2165,NA,http://collinpeterson.house.gov/rss.xml,NA,NA,NA,NA,P000258,00910,N00004558,NA,H2MN07014,23978,400316,26926,Collin Peterson,NA,29127,Collin Peterson
Pingree,Chellie,NA,NA,NA,Chellie Pingree,1955-04-02,F,rep,ME,1,NA,Democrat,https://pingree.house.gov,2162 Rayburn House Office Building; Washington DC 20515-1901,202-225-6116,NA,http://pingree.house.gov/index.php?format=feed&amp;type=rss,ChelliePingree,ChelliePingree,congresswomanpingree,UCLKaWFM7I84WcreDRhhhkVg,P000597,01927,N00013817,NA,"H8ME01120,S0ME00038",1002167,412307,6586,Chellie Pingree,NA,20920,Chellie Pingree
Poe,Ted,NA,NA,NA,Ted Poe,1948-09-10,M,rep,TX,2,NA,Republican,https://poe.house.gov,2132 Rayburn House Office Building; Washington DC 20515-4302,202-225-6565,NA,http://poe.house.gov/index.php?format=feed&amp;type=rss,JudgeTedPoe,106631626049851,CongressmanTedPoe,UCGdNUkVP16hOyL-fUDV1Knw,P000592,01802,N00026457,NA,H4TX02108,1011398,400652,49198,Ted Poe,NA,20528,Ted Poe
Polis,Jared,NA,NA,NA,Jared Polis,1975-05-12,M,rep,CO,2,NA,Democrat,https://polis.house.gov,1727 Longworth House Office Building; Washington DC 20515-0602,202-225-2161,NA,http://polis.house.gov/news/rss.aspx,RepJaredPolis,jaredpolis,JaredPolis31275,UCJJ1Ye0mOzqZh1_GErFUISw,P000598,01910,N00029127,NA,H8CO02137,1031300,412308,106220,Jared Polis,NA,20904,Jared Polis
Portman,Robert,J.,NA,Rob,Rob Portman,1955-12-19,M,sen,OH,NA,3,Republican,https://www.portman.senate.gov,448 Russell Senate Office Building Washington DC 20510,202-224-3353,https://www.portman.senate.gov/public/index.cfm/contact?p=contact-form,http://www.portman.senate.gov/public/index.cfm/rss/feed,SenRobPortman,senrobportman,SenRobPortman,UCwunkd8Zs-yAWKQwnwBp7ew,P000449,00924,N00003682,S349,"S0OH00133,H4OH02032",31819,400325,27008,Rob Portman,NA,29386,Rob Portman
Posey,Bill,NA,NA,NA,Bill Posey,1947-12-18,M,rep,FL,8,NA,Republican,https://posey.house.gov,2150 Rayburn House Office Building; Washington DC 20515-0908,202-225-3671,NA,http://posey.house.gov/news/rss.aspx?documenttypeid=1487,CongBillPosey,bill.posey15,CongressmanPosey,UCoUwUkDpe1ZYd6tiaZfiMuA,P000599,01915,N00029662,NA,H8FL15107,88959,412309,24280,Bill Posey,NA,20909,Bill Posey
Price,David,E.,NA,NA,David E. Price,1940-08-17,M,rep,NC,4,NA,Democrat,https://price.house.gov,2108 Rayburn House Office Building; Washington DC 20515-3304,202-225-1784,NA,http://price.house.gov/index.php?format=feed&amp;type=rss,RepDavidEPrice,RepDavidEPrice,RepDavidPrice,UCtX7bSXBLF9ge-Q955n5Vqw,P000523,00930,N00002260,NA,H6NC04037,6748,400326,119,David Price,NA,15438,David Price (American politician)
Quigley,Mike,NA,NA,NA,Mike Quigley,1958-10-17,M,rep,IL,5,NA,Democrat,https://quigley.house.gov,2458 Rayburn House Office Building; Washington DC 20515-1305,202-225-4061,NA,http://quigley.house.gov/index.php?format=feed&amp;type=rss,RepMikeQuigley,repmikequigley,RepMikeQuigley,UCDP13XegdoZ4bxYHxM34yAA,Q000023,01967,N00030581,NA,H0IL05096,9263344,412331,83310,Michael Quigley,NA,20954,Mike Quigley (politician)
Reed,Tom,W.,II,NA,Tom Reed,1971-11-18,M,rep,NY,23,NA,Republican,https://reed.house.gov,2437 Rayburn House Office Building; Washington DC 20515-3223,202-225-3161,NA,http://reed.house.gov/rss.xml,RepTomReed,RepTomReed,CongressmanTomReed,UC-HFEKIHC7ydVUkxkZOLqTg,R000585,01982,N00030949,NA,H0NY29054,623468,412393,127046,NA,NA,21101,Tom Reed (politician)
Reichert,David,G.,NA,NA,David G. Reichert,1950-08-29,M,rep,WA,8,NA,Republican,https://reichert.house.gov,1127 Longworth House Office Building; Washington DC 20515-4708,202-225-7761,NA,http://reichert.house.gov/rss.xml,DaveReichert,repdavereichert,repdavereichert,UC_Qs1fzY8WlHv6wJ1x7Hotg,R000578,01810,N00026885,NA,H4WA08071,1013064,400660,51346,David Reichert,NA,20536,Dave Reichert
Renacci,James,B.,NA,NA,James B. Renacci,1958-12-03,M,rep,OH,16,NA,Republican,https://renacci.house.gov,328 Cannon House Office Building; Washington DC 20515-3516,202-225-3876,NA,http://renacci.house.gov/common/rss//index.cfm?rss=25,RepJimRenacci,repjimrenacci,repjimrenacci,UCHTvP1X0dgUU1lrMub4hbLw,R000586,02048,N00031127,NA,H0OH16097,62686,412462,120678,Jim Renacci,NA,21164,Jim Renacci
Richmond,Cedric,L.,NA,NA,Cedric L. Richmond,1973-09-13,M,rep,LA,2,NA,Democrat,https://richmond.house.gov,420 Cannon House Office Building; Washington DC 20515-1802,202-225-6636,NA,http://richmond.house.gov/rss.xml,RepRichmond,RepRichmond,RepCedricRichmond,UCsB66Dq8sCGwr5K3g1kqTrA,R000588,02023,N00030184,NA,H8LA02054,62391,412432,35384,Cedric Richmond,NA,21137,Cedric Richmond
Roby,Martha,NA,NA,NA,Martha Roby,1976-07-27,F,rep,AL,2,NA,Republican,https://roby.house.gov,442 Cannon House Office Building; Washington DC 20515-0102,202-225-2901,NA,http://roby.house.gov/rss.xml,RepMarthaRoby,Representative.Martha.Roby,reproby,UCeAWQdcSTlwv2vDGz0TQOxQ,R000591,01986,N00030768,NA,H0AL02087,61712,412394,71604,Martha Roby,NA,21192,Martha Roby
Roe,David,P.,NA,Phil,David P. Roe,1945-07-21,M,rep,TN,1,NA,Republican,https://roe.house.gov,336 Cannon House Office Building; Washington DC 20515-4201,202-225-6356,NA,NA,DrPhilRoe,DrPhilRoe,drphilroe,UC8muYurPSNO8x2Qqk40mVOA,R000582,01954,N00028463,NA,H6TN01388,1031360,412310,65306,NA,NA,20947,Phil Roe (politician)
