start_date,length,race,name,party,chamber,support,end_date,poll,pollster,sponsor,n,pop,method,internal,partisan,tracking
2018-07-19,3,PA-17,Rothfus,R,house,0.39,2018-07-22,53406,320,NA,401,v,Live Phone,FALSE,NA,NA
2018-07-19,3,PA-17,Lamb,D,house,0.53,2018-07-22,53406,320,NA,355,lv,Live Phone,FALSE,NA,NA
2018-07-19,3,PA-17,Rothfus,R,house,0.395,2018-07-22,53406,320,NA,355,lv,Live Phone,FALSE,NA,NA
2018-07-19,3,PA-17,Lamb,D,house,0.54,2018-07-22,53406,320,NA,355,lv,Live Phone,FALSE,NA,NA
2018-07-19,3,PA-17,Rothfus,R,house,0.39,2018-07-22,53406,320,NA,355,lv,Live Phone,FALSE,NA,NA
2018-07-19,1,SD-01,Bjorkman,D,house,0.33,2018-07-20,53565,383,NA,641,rv,Automated Phone,TRUE,DEM,NA
2018-07-19,1,SD-01,Johnson,R,house,0.43,2018-07-20,53565,383,NA,641,rv,Automated Phone,TRUE,DEM,NA
2018-07-19,2,MI-S1,Stabenow,D,senate,0.473,2018-07-21,53552,1102,NA,600,lv,IVR/Online,FALSE,NA,NA
2018-07-19,2,MI-S1,James,R,senate,0.28600000000000003,2018-07-21,53552,1102,NA,600,lv,IVR/Online,FALSE,NA,NA
2018-07-20,1,FL-S1,Nelson,D,senate,0.4,2018-07-21,53713,1218,NA,800,rv,IVR/Online,FALSE,NA,NA
2018-07-20,1,FL-S1,Scott,R,senate,0.44,2018-07-21,53713,1218,NA,800,rv,IVR/Online,FALSE,NA,NA
2018-07-22,3,CA-22,Janz,D,house,0.43,2018-07-25,53612,495,NA,400,lv,NA,TRUE,DEM,NA
2018-07-22,3,CA-22,Nunes,R,house,0.48,2018-07-25,53612,495,NA,400,lv,NA,TRUE,DEM,NA
2018-07-23,2,IL-06,Casten,D,house,0.373,2018-07-25,53446,1195,NA,600,lv,Live Phone,FALSE,NA,NA
2018-07-23,2,IL-06,Roskam,R,house,0.44200000000000006,2018-07-25,53446,1195,NA,600,lv,Live Phone,FALSE,NA,NA
2018-07-24,5,DE-01,Blunt Rochester,D,house,0.46,2018-07-29,53581,801,NA,884,lv,NA,FALSE,NA,NA
2018-07-24,5,DE-01,Murphy,R,house,0.39,2018-07-29,53581,801,NA,884,lv,NA,FALSE,NA,NA
2018-07-24,5,DE-01,Blunt Rochester,D,house,0.46,2018-07-29,53581,801,NA,884,lv,NA,FALSE,NA,NA
2018-07-24,5,DE-01,Walker,R,house,0.38,2018-07-29,53581,801,NA,884,lv,NA,FALSE,NA,NA
2018-07-24,5,NV-S1,Rosen,D,senate,0.4,2018-07-29,53452,458,542,500,lv,NA,FALSE,NA,NA
2018-07-24,5,NV-S1,Heller,R,senate,0.41000000000000003,2018-07-29,53452,458,542,500,lv,NA,FALSE,NA,NA
2018-07-24,5,NV-S1,Michaels,I,senate,0.016,2018-07-29,53452,458,542,500,lv,NA,FALSE,NA,NA
2018-07-24,5,DE-S1,Carper,D,senate,0.47000000000000003,2018-07-29,53581,801,NA,884,lv,NA,FALSE,NA,NA
2018-07-24,5,DE-S1,Arlett,R,senate,0.39,2018-07-29,53581,801,NA,884,lv,NA,FALSE,NA,NA
2018-07-24,1,AZ-S1,Sinema,D,senate,0.48,2018-07-25,53703,1293,980,600,lv,IVR/Live Phone,FALSE,NA,NA
2018-07-24,1,AZ-S1,McSally,R,senate,0.44,2018-07-25,53703,1293,980,600,lv,IVR/Live Phone,FALSE,NA,NA
2018-07-24,1,AZ-S1,Sinema,D,senate,0.51,2018-07-25,53703,1293,980,600,lv,IVR/Live Phone,FALSE,NA,NA
2018-07-24,1,AZ-S1,Ward,R,senate,0.41000000000000003,2018-07-25,53703,1293,980,600,lv,IVR/Live Phone,FALSE,NA,NA
2018-07-24,1,AZ-S1,Sinema,D,senate,0.54,2018-07-25,53703,1293,980,600,lv,IVR/Live Phone,FALSE,NA,NA
2018-07-24,1,AZ-S1,Arpaio,R,senate,0.36,2018-07-25,53703,1293,980,600,lv,IVR/Live Phone,FALSE,NA,NA
2018-07-24,1,FL-S1,Nelson,D,senate,0.44,2018-07-25,53712,289,NA,625,lv,NA,FALSE,NA,NA
2018-07-24,1,FL-S1,Scott,R,senate,0.47000000000000003,2018-07-25,53712,289,NA,625,lv,NA,FALSE,NA,NA
2018-07-25,5,ME-02,Golden,D,house,0.39,2018-07-30,53491,299,NA,400,lv,Live Phone,TRUE,DEM,NA
2018-07-25,5,ME-02,Poliquin,R,house,0.4,2018-07-30,53491,299,NA,400,lv,Live Phone,TRUE,DEM,NA
2018-07-25,5,ME-02,Golden,D,house,0.47000000000000003,2018-07-30,53491,299,NA,400,lv,Live Phone,TRUE,DEM,NA
2018-07-25,5,ME-02,Poliquin,R,house,0.48,2018-07-30,53491,299,NA,400,lv,Live Phone,TRUE,DEM,NA
2018-07-25,5,ME-02,Bond,I,house,0.04,2018-07-30,53491,299,NA,400,lv,Live Phone,TRUE,DEM,NA
2018-07-25,5,ME-02,Hoar,I,house,0.02,2018-07-30,53491,299,NA,400,lv,Live Phone,TRUE,DEM,NA
2018-07-25,5,ME-02,Golden,D,house,0.48,2018-07-30,53491,299,NA,400,lv,Live Phone,TRUE,DEM,NA
2018-07-25,5,ME-02,Poliquin,R,house,0.48,2018-07-30,53491,299,NA,400,lv,Live Phone,TRUE,DEM,NA
2018-07-25,5,ME-02,Bond,I,house,0.04,2018-07-30,53491,299,NA,400,lv,Live Phone,TRUE,DEM,NA
2018-07-25,5,ME-02,Golden,D,house,0.51,2018-07-30,53491,299,NA,400,lv,Live Phone,TRUE,DEM,NA
2018-07-25,5,ME-02,Poliquin,R,house,0.49,2018-07-30,53491,299,NA,400,lv,Live Phone,TRUE,DEM,NA
2018-07-26,5,CA-45,Porter,D,house,0.44,2018-07-31,53635,178,NA,500,lv,Live Phone,TRUE,DEM,NA
2018-07-26,5,CA-45,Walters,R,house,0.45,2018-07-31,53635,178,NA,500,lv,Live Phone,TRUE,DEM,NA
2018-07-26,4,IL-12,Kelly,D,house,0.41000000000000003,2018-07-30,56159,178,681,400,lv,NA,FALSE,DEM,NA
2018-07-26,4,IL-12,Bost,R,house,0.5,2018-07-30,56159,178,681,400,lv,NA,FALSE,DEM,NA
2018-07-26,1,NY-24,Balter,D,house,0.47000000000000003,2018-07-27,53471,383,961,785,v,Automated Phone,FALSE,DEM,NA
2018-07-26,1,NY-24,Katko,R,house,0.43,2018-07-27,53471,383,961,785,v,Automated Phone,FALSE,DEM,NA
2018-07-26,5,TX-S1,O'Rourke,D,senate,0.43,2018-07-31,53463,396,NA,1118,rv,Live Phone,FALSE,NA,NA
2018-07-26,5,TX-S1,Cruz,R,senate,0.49,2018-07-31,53463,396,NA,1118,rv,Live Phone,FALSE,NA,NA
2018-07-26,2,WI-S1,Baldwin,D,senate,0.503,2018-07-28,53650,1102,NA,632,rv,IVR/Online,FALSE,NA,NA
2018-07-26,2,WI-S1,Vukmir,R,senate,0.35600000000000004,2018-07-28,53650,1102,NA,632,rv,IVR/Online,FALSE,NA,NA
2018-07-27,1,TX-06,Sanchez,D,house,0.39,2018-07-28,53462,383,NA,576,v,NA,TRUE,DEM,NA
2018-07-27,1,TX-06,Wright,R,house,0.48,2018-07-28,53462,383,NA,576,v,NA,TRUE,DEM,NA
2018-07-28,0,FL-12,Hunter,D,house,0.297,2018-07-28,53583,1357,972,615,rv,Automated Phone,FALSE,NA,NA
2018-07-28,0,FL-12,Bilirakis,R,house,0.49100000000000005,2018-07-28,53583,1357,972,615,rv,Automated Phone,FALSE,NA,NA
2018-07-28,0,FL-16,Shapiro,D,house,0.34500000000000003,2018-07-28,53583,1357,972,681,lv,Automated Phone,FALSE,NA,NA
2018-07-28,0,FL-16,Buchanan,R,house,0.44,2018-07-28,53583,1357,972,681,lv,Automated Phone,FALSE,NA,NA
2018-07-30,2,TX-32,Allred,D,house,0.45,2018-08-01,53613,907,NA,500,lv,Live Phone,TRUE,DEM,NA
2018-07-30,2,TX-32,Sessions,R,house,0.47000000000000003,2018-08-01,53613,907,NA,500,lv,Live Phone,TRUE,DEM,NA
2018-07-30,1,MS-01,Wadkins,D,house,0.2818,2018-07-31,53572,1285,482,525,lv,Automated Phone,FALSE,NA,NA
2018-07-30,1,MS-01,Kelly,R,house,0.5719,2018-07-31,53572,1285,482,525,lv,Automated Phone,FALSE,NA,NA
2018-07-30,1,MS-02,Thompson,D,house,0.5065999999999999,2018-07-31,53572,1285,482,525,lv,Automated Phone,FALSE,NA,NA
2018-07-30,1,MS-03,Evans,D,house,0.2687,2018-07-31,53572,1285,482,525,lv,Automated Phone,FALSE,NA,NA
2018-07-30,1,MS-03,Guest,R,house,0.5611,2018-07-31,53572,1285,482,525,lv,Automated Phone,FALSE,NA,NA
2018-07-30,1,MS-04,Anderson,D,house,0.3668,2018-07-31,53572,1285,482,525,lv,Automated Phone,FALSE,NA,NA
2018-07-30,1,MS-04,Palazzo,R,house,0.5366,2018-07-31,53572,1285,482,525,lv,Automated Phone,FALSE,NA,NA
2018-07-30,1,MS-S1,Baria,D,senate,0.3245,2018-07-31,53572,1285,482,2100,lv,Automated Phone,FALSE,NA,NA
2018-07-30,1,MS-S1,Wicker,R,senate,0.5325,2018-07-31,53572,1285,482,2100,lv,Automated Phone,FALSE,NA,NA
2018-07-30,1,MS-S2,Espy,D,senate,0.2681,2018-07-31,53572,1285,482,2100,lv,Automated Phone,FALSE,NA,NA
2018-07-30,1,MS-S2,Hyde-Smith,R,senate,0.41090000000000004,2018-07-31,53572,1285,482,2100,lv,Automated Phone,FALSE,NA,NA
2018-07-30,1,MS-S2,McDaniel,R,senate,0.1477,2018-07-31,53572,1285,482,2100,lv,Automated Phone,FALSE,NA,NA
2018-07-30,1,MS-S2,Bartee,D,senate,0.013600000000000001,2018-07-31,53572,1285,482,2100,lv,Automated Phone,FALSE,NA,NA
2018-07-30,1,MS-S2,Espy,D,senate,0.3358,2018-07-31,53572,1285,482,2100,lv,Automated Phone,FALSE,NA,NA
2018-07-30,1,MS-S2,Hyde-Smith,R,senate,0.48490000000000005,2018-07-31,53572,1285,482,2100,lv,Automated Phone,FALSE,NA,NA
2018-07-30,1,MS-S2,Espy,D,senate,0.4069,2018-07-31,53572,1285,482,2100,lv,Automated Phone,FALSE,NA,NA
2018-07-30,1,MS-S2,McDaniel,R,senate,0.2622,2018-07-31,53572,1285,482,2100,lv,Automated Phone,FALSE,NA,NA
2018-07-31,4,TX-10,Siegel,D,house,0.36,2018-08-04,55905,1452,NA,524,rv,Online,TRUE,DEM,NA
2018-07-31,4,TX-10,McCaul,R,house,0.39,2018-08-04,55905,1452,NA,524,rv,Online,TRUE,DEM,NA
2018-07-31,7,IN-S1,Donnelly,D,senate,0.507,2018-08-07,53629,1250,NA,1420,lv,Live Phone,FALSE,NA,NA
2018-07-31,7,IN-S1,Braun,R,senate,0.386,2018-08-07,53629,1250,NA,1420,lv,Live Phone,FALSE,NA,NA
2018-07-31,2,NM-S1,Heinrich,D,senate,0.41000000000000003,2018-08-02,53732,468,NA,500,lv,NA,TRUE,REP,NA
2018-07-31,2,NM-S1,Rich,R,senate,0.34,2018-08-02,53732,468,NA,500,lv,NA,TRUE,REP,NA
2018-08-01,5,CA-39,Cisneros,D,house,0.53,2018-08-06,53577,495,NA,600,lv,Live Phone,TRUE,DEM,NA
2018-08-01,5,CA-39,Kim,R,house,0.42,2018-08-06,53577,495,NA,600,lv,Live Phone,TRUE,DEM,NA
2018-08-01,4,SD-01,Bjorkman,D,house,0.33,2018-08-05,53528,379,NA,400,lv,NA,TRUE,REP,NA
2018-08-01,4,SD-01,Johnson,R,house,0.54,2018-08-05,53528,379,NA,400,lv,NA,TRUE,REP,NA
2018-08-01,6,MS-S2,Espy,D,senate,0.27,2018-08-07,53735,299,NA,600,lv,NA,TRUE,DEM,NA
2018-08-01,6,MS-S2,Hyde-Smith,R,senate,0.29,2018-08-07,53735,299,NA,600,lv,NA,TRUE,DEM,NA
2018-08-01,6,MS-S2,McDaniel,R,senate,0.17,2018-08-07,53735,299,NA,600,lv,NA,TRUE,DEM,NA
2018-08-01,6,MS-S2,Espy,D,senate,0.41000000000000003,2018-08-07,53735,299,NA,600,lv,NA,TRUE,DEM,NA
2018-08-01,6,MS-S2,Hyde-Smith,R,senate,0.38,2018-08-07,53735,299,NA,600,lv,NA,TRUE,DEM,NA
2018-08-01,6,MS-S2,Espy,D,senate,0.45,2018-08-07,53735,299,NA,600,lv,NA,TRUE,DEM,NA
2018-08-01,6,MS-S2,McDaniel,R,senate,0.27,2018-08-07,53735,299,NA,600,lv,NA,TRUE,DEM,NA
2018-08-01,4,NM-S1,Heinrich,D,senate,0.47000000000000003,2018-08-05,53625,907,NA,800,lv,NA,TRUE,DEM,NA
2018-08-01,4,NM-S1,Rich,R,senate,0.29,2018-08-05,53625,907,NA,800,lv,NA,TRUE,DEM,NA
2018-08-01,4,NM-S1,Heinrich,D,senate,0.5,2018-08-05,53625,907,NA,800,lv,NA,TRUE,DEM,NA
2018-08-01,1,TX-S1,O'Rourke,D,senate,0.42,2018-08-02,53476,383,681,797,v,IVR/Online,FALSE,DEM,NA
2018-08-01,1,TX-S1,Cruz,R,senate,0.46,2018-08-02,53476,383,681,797,v,IVR/Online,FALSE,DEM,NA
2018-08-02,4,ME-S1,Ringelstein,D,senate,0.08800000000000001,2018-08-06,53545,458,NA,500,lv,Live Phone,FALSE,NA,NA
2018-08-02,4,ME-S1,Brakey,R,senate,0.25,2018-08-06,53545,458,NA,500,lv,Live Phone,FALSE,NA,NA
2018-08-02,4,ME-S1,King,I,senate,0.516,2018-08-06,53545,458,NA,500,lv,Live Phone,FALSE,NA,NA
2018-08-02,4,ME-S1,Ringelstein,D,senate,0,2018-08-06,53545,458,NA,500,lv,Live Phone,FALSE,NA,NA
2018-08-02,4,ME-S1,Brakey,R,senate,0.2677,2018-08-06,53545,458,NA,500,lv,Live Phone,FALSE,NA,NA
2018-08-02,4,ME-S1,King,I,senate,0.5842,2018-08-06,53545,458,NA,500,lv,Live Phone,FALSE,NA,NA
2018-08-02,3,NM-S1,Heinrich,D,senate,0.48,2018-08-05,53772,187,978,500,lv,NA,FALSE,DEM,NA
2018-08-02,3,NM-S1,Rich,R,senate,0.33,2018-08-05,53772,187,978,500,lv,NA,FALSE,DEM,NA
2018-08-04,3,NV-04,Horsford,D,house,0.41000000000000003,2018-08-07,53648,324,452,400,lv,NA,TRUE,REP,NA
2018-08-04,3,NV-04,Hardy,R,house,0.41000000000000003,2018-08-07,53648,324,452,400,lv,NA,TRUE,REP,NA
2018-08-07,6,AZ-08,Tipirneni,D,house,0.4,2018-08-13,53660,940,NA,400,lv,Live Phone,TRUE,DEM,NA
2018-08-07,6,AZ-08,Lesko,R,house,0.49,2018-08-13,53660,940,NA,400,lv,Live Phone,TRUE,DEM,NA
2018-08-07,2,NJ-03,Kim,D,house,0.4,2018-08-09,53609,320,NA,401,v,NA,FALSE,NA,NA
2018-08-07,2,NJ-03,MacArthur,R,house,0.41000000000000003,2018-08-09,53609,320,NA,401,v,NA,FALSE,NA,NA
2018-08-07,2,NJ-03,Kim,D,house,0.45,2018-08-09,53609,320,NA,300,lv,NA,FALSE,NA,NA
2018-08-07,2,NJ-03,MacArthur,R,house,0.44,2018-08-09,53609,320,NA,300,lv,NA,FALSE,NA,NA
2018-08-07,2,NJ-03,Kim,D,house,0.46,2018-08-09,53609,320,NA,300,lv,NA,FALSE,NA,NA
2018-08-07,2,NJ-03,MacArthur,R,house,0.43,2018-08-09,53609,320,NA,300,lv,NA,FALSE,NA,NA
2018-08-08,3,MN-S1,Klobuchar,D,senate,0.502,2018-08-11,53592,1102,NA,500,lv,Online,FALSE,NA,NA
2018-08-08,3,MN-S1,Newberger,R,senate,0.259,2018-08-11,53592,1102,NA,500,lv,Online,FALSE,NA,NA
2018-08-08,3,MN-S2,Smith,D,senate,0.315,2018-08-11,53592,1102,NA,500,lv,Online,FALSE,NA,NA
2018-08-08,3,MN-S2,Housley,R,senate,0.275,2018-08-11,53592,1102,NA,500,lv,Online,FALSE,NA,NA
2018-08-08,1,MO-S1,McCaskill,D,senate,0.47000000000000003,2018-08-09,53690,1056,421,1785,lv,NA,FALSE,NA,NA
2018-08-08,1,MO-S1,Hawley,R,senate,0.47000000000000003,2018-08-09,53690,1056,421,1785,lv,NA,FALSE,NA,NA
2018-08-09,4,GA-07,Bourdeaux,D,house,0.46,2018-08-13,53687,495,NA,400,lv,Live Phone,TRUE,DEM,NA
2018-08-09,4,GA-07,Woodall,R,house,0.44,2018-08-13,53687,495,NA,400,lv,Live Phone,TRUE,DEM,NA
2018-08-09,3,NJ-05,Gottheimer,D,house,0.36,2018-08-12,53649,473,NA,400,rv,Live Phone,TRUE,REP,NA
2018-08-09,3,NJ-05,McCann,R,house,0.39,2018-08-12,53649,473,NA,400,rv,Live Phone,TRUE,REP,NA
2018-08-09,2,TN-S1,Bredesen,D,senate,0.44,2018-08-11,53611,801,NA,620,lv,NA,FALSE,NA,NA
2018-08-09,2,TN-S1,Blackburn,R,senate,0.48,2018-08-11,53611,801,NA,620,lv,NA,FALSE,NA,NA
2018-08-10,4,CA-45,Porter,D,house,0.49,2018-08-14,53872,495,451,500,lv,Live Phone/Online,TRUE,DEM,NA
2018-08-10,4,CA-45,Walters,R,house,0.46,2018-08-14,53872,495,451,500,lv,Live Phone/Online,TRUE,DEM,NA
2018-08-10,6,FL-S1,Nelson,D,senate,0.358,2018-08-16,53784,1027,NA,500,a,NA,FALSE,NA,NA
2018-08-10,6,FL-S1,Scott,R,senate,0.40399999999999997,2018-08-16,53784,1027,NA,500,a,NA,FALSE,NA,NA
2018-08-11,16,UT-01,Castillo,D,house,0.158,2018-08-27,53899,1378,1007,600,rv,NA,FALSE,NA,NA
2018-08-11,16,UT-01,Bishop,R,house,0.51,2018-08-27,53899,1378,1007,600,rv,NA,FALSE,NA,NA
2018-08-11,16,UT-01,Eliason,I,house,0.066,2018-08-27,53899,1378,1007,600,rv,NA,FALSE,NA,NA
2018-08-11,16,UT-02,Ghorbani,D,house,0.268,2018-08-27,53899,1378,1007,600,rv,NA,FALSE,NA,NA
2018-08-11,16,UT-02,Stewart,R,house,0.49,2018-08-27,53899,1378,1007,600,rv,NA,FALSE,NA,NA
2018-08-11,16,UT-03,Singer,D,house,0.2,2018-08-27,53899,1378,1007,600,rv,NA,FALSE,NA,NA
2018-08-11,16,UT-03,Curtis,R,house,0.518,2018-08-27,53899,1378,1007,600,rv,NA,FALSE,NA,NA
2018-08-11,16,UT-03,Duerden,I,house,0.044000000000000004,2018-08-27,53899,1378,1007,600,rv,NA,FALSE,NA,NA
2018-08-11,16,UT-03,Zeidner,I,house,0.022000000000000002,2018-08-27,53899,1378,1007,600,rv,NA,FALSE,NA,NA
2018-08-11,16,UT-04,McAdams,D,house,0.383,2018-08-27,53899,1378,1007,600,rv,NA,FALSE,NA,NA
2018-08-11,16,UT-04,Love,R,house,0.47500000000000003,2018-08-27,53899,1378,1007,600,rv,NA,FALSE,NA,NA
2018-08-11,16,UT-S1,Wilson,D,senate,0.18600000000000003,2018-08-27,53899,1378,1007,2400,rv,NA,FALSE,NA,NA
2018-08-11,16,UT-S1,Romney,R,senate,0.5860000000000001,2018-08-27,53899,1378,1007,2400,rv,NA,FALSE,NA,NA
2018-08-11,3,MI-S1,Stabenow,D,senate,0.49,2018-08-14,54065,468,NA,602,lv,Live Phone,TRUE,REP,NA
2018-08-11,3,MI-S1,James,R,senate,0.38,2018-08-14,54065,468,NA,602,lv,Live Phone,TRUE,REP,NA
2018-08-12,7,VA-S1,Kaine,D,senate,0.51,2018-08-19,53764,415,NA,512,lv,Live Phone,FALSE,NA,NA
2018-08-12,7,VA-S1,Stewart,R,senate,0.34,2018-08-19,53764,415,NA,512,lv,Live Phone,FALSE,NA,NA
2018-08-12,4,TX-S1,O'Rourke,D,senate,0.45,2018-08-16,53736,1205,132,759,rv,Live Phone,FALSE,NA,NA
2018-08-12,4,TX-S1,Cruz,R,senate,0.49,2018-08-16,53736,1205,132,759,rv,Live Phone,FALSE,NA,NA
2018-08-12,4,PA-S1,Casey,D,senate,0.53,2018-08-16,53765,1205,132,713,rv,Live Phone,FALSE,NA,NA
2018-08-12,4,PA-S1,Barletta,R,senate,0.38,2018-08-16,53765,1205,132,713,rv,Live Phone,FALSE,NA,NA
2018-08-12,2,MO-S1,McCaskill,D,senate,0.41000000000000003,2018-08-14,53647,1418,974,501,lv,Live Phone,FALSE,REP,NA
2018-08-12,2,MO-S1,Hawley,R,senate,0.48,2018-08-14,53647,1418,974,501,lv,Live Phone,FALSE,REP,NA
2018-08-13,18,MT-01,Williams,D,house,0.51,2018-08-31,56088,506,NA,466,lv,NA,FALSE,NA,NA
2018-08-13,18,MT-01,Gianforte,R,house,0.38,2018-08-31,56088,506,NA,466,lv,NA,FALSE,NA,NA
2018-08-13,3,MI-11,Stevens,D,house,0.44,2018-08-16,56282,933,NA,500,lv,Live Phone,TRUE,DEM,NA
2018-08-13,3,MI-11,Epstein,R,house,0.36,2018-08-16,56282,933,NA,500,lv,Live Phone,TRUE,DEM,NA
2018-08-13,2,KS-03,Davids,D,house,0.46,2018-08-15,53692,178,NA,400,lv,Live Phone,TRUE,DEM,NA
2018-08-13,2,KS-03,Yoder,R,house,0.43,2018-08-15,53692,178,NA,400,lv,Live Phone,TRUE,DEM,NA
2018-08-13,0,NY-27,McMurray,D,house,0.335,2018-08-13,53634,1305,NA,338,lv,NA,FALSE,NA,NA
2018-08-13,0,NY-27,Gallivan,R,house,0.533,2018-08-13,53634,1305,NA,338,lv,NA,FALSE,NA,NA
2018-08-13,0,NY-27,McMurray,D,house,0.358,2018-08-13,53634,1305,NA,338,lv,NA,FALSE,NA,NA
2018-08-13,0,NY-27,Mychajliw,R,house,0.48700000000000004,2018-08-13,53634,1305,NA,338,lv,NA,FALSE,NA,NA
2018-08-13,0,NY-27,McMurray,D,house,0.44700000000000006,2018-08-13,53634,1305,NA,338,lv,NA,FALSE,NA,NA
2018-08-13,0,NY-27,Paladino,R,house,0.467,2018-08-13,53634,1305,NA,338,lv,NA,FALSE,NA,NA
2018-08-13,0,NY-27,McMurray,D,house,0.34600000000000003,2018-08-13,53634,1305,NA,338,lv,NA,FALSE,NA,NA
2018-08-13,0,NY-27,Jacobs,R,house,0.46299999999999997,2018-08-13,53634,1305,NA,338,lv,NA,FALSE,NA,NA
2018-08-13,0,NY-27,McMurray,D,house,0.369,2018-08-13,53634,1305,NA,338,lv,NA,FALSE,NA,NA
2018-08-13,0,NY-27,Ranzenhofer,R,house,0.455,2018-08-13,53634,1305,NA,338,lv,NA,FALSE,NA,NA
2018-08-13,0,NY-27,McMurray,D,house,0.38799999999999996,2018-08-13,53634,1305,NA,338,lv,NA,FALSE,NA,NA
2018-08-13,0,NY-27,Bellavia,R,house,0.435,2018-08-13,53634,1305,NA,338,lv,NA,FALSE,NA,NA
2018-08-13,0,NY-27,McMurray,D,house,0.353,2018-08-13,53634,1305,NA,338,lv,NA,FALSE,NA,NA
2018-08-13,0,NY-27,Ortt,R,house,0.42700000000000005,2018-08-13,53634,1305,NA,338,lv,NA,FALSE,NA,NA
2018-08-13,0,NY-27,McMurray,D,house,0.409,2018-08-13,53634,1305,NA,338,lv,NA,FALSE,NA,NA
2018-08-13,0,NY-27,Langworthy,R,house,0.42100000000000004,2018-08-13,53634,1305,NA,338,lv,NA,FALSE,NA,NA
2018-08-13,18,MT-S1,Tester,D,senate,0.56,2018-08-31,56088,506,NA,466,lv,NA,FALSE,NA,NA
2018-08-13,18,MT-S1,Rosendale,R,senate,0.32,2018-08-31,56088,506,NA,466,lv,NA,FALSE,NA,NA
2018-08-13,2,PA-S1,Casey,D,senate,0.47090000000000004,2018-08-15,53662,1419,976,2012,lv,Automated Phone,FALSE,REP,NA
2018-08-13,2,PA-S1,Barletta,R,senate,0.4522,2018-08-15,53662,1419,976,2012,lv,Automated Phone,FALSE,REP,NA
2018-08-13,1,MI-S1,Stabenow,D,senate,0.5,2018-08-14,53659,741,975,700,lv,NA,FALSE,NA,NA
2018-08-13,1,MI-S1,James,R,senate,0.35000000000000003,2018-08-14,53659,741,975,700,lv,NA,FALSE,NA,NA
2018-08-14,2,MI-S1,Stabenow,D,senate,0.51,2018-08-16,53668,801,NA,647,lv,IVR/Online,FALSE,NA,NA
2018-08-14,2,MI-S1,James,R,senate,0.35000000000000003,2018-08-16,53668,801,NA,647,lv,IVR/Online,FALSE,NA,NA
2018-08-14,1,NJ-S1,Menendez,D,senate,0.4,2018-08-15,53684,801,NA,753,lv,IVR/Online,TRUE,LIB,NA
2018-08-14,1,NJ-S1,Hugin,R,senate,0.3,2018-08-15,53684,801,NA,753,lv,IVR/Online,TRUE,LIB,NA
2018-08-15,4,NY-25,Morelle,D,house,0.55,2018-08-19,53702,438,979,500,lv,Live Phone,FALSE,NA,NA
2018-08-15,4,NY-25,Maxwell,R,house,0.31,2018-08-19,53702,438,979,500,lv,Live Phone,FALSE,NA,NA
2018-08-15,5,NJ-S1,Menendez,D,senate,0.43,2018-08-20,53733,396,NA,908,rv,Live Phone,FALSE,NA,NA
2018-08-15,5,NJ-S1,Hugin,R,senate,0.37,2018-08-20,53733,396,NA,908,rv,Live Phone,FALSE,NA,NA
2018-08-15,4,WI-S1,Baldwin,D,senate,0.51,2018-08-19,53730,1075,NA,800,rv,Live Phone,FALSE,NA,NA
2018-08-15,4,WI-S1,Vukmir,R,senate,0.43,2018-08-19,53730,1075,NA,800,rv,Live Phone,FALSE,NA,NA
2018-08-15,4,WI-S1,Baldwin,D,senate,0.49,2018-08-19,53730,1075,NA,601,lv,Live Phone,FALSE,NA,NA
2018-08-15,4,WI-S1,Vukmir,R,senate,0.47000000000000003,2018-08-19,53730,1075,NA,601,lv,Live Phone,FALSE,NA,NA
2018-08-16,10,WV-S1,Manchin,D,senate,0.46,2018-08-26,53820,1253,945987,404,lv,NA,FALSE,NA,NA
2018-08-16,10,WV-S1,Morrisey,R,senate,0.38,2018-08-26,53820,1253,945987,404,lv,NA,FALSE,NA,NA
2018-08-16,5,CT-S1,Murphy,D,senate,0.59,2018-08-21,53762,396,NA,1029,rv,Live Phone,FALSE,NA,NA
2018-08-16,5,CT-S1,Corey,R,senate,0.31,2018-08-21,53762,396,NA,1029,rv,Live Phone,FALSE,NA,NA
2018-08-16,4,FL-S1,Nelson,D,senate,0.39,2018-08-20,53711,1218,NA,800,rv,IVR/Online,FALSE,NA,NA
2018-08-16,4,FL-S1,Scott,R,senate,0.45,2018-08-20,53711,1218,NA,800,rv,IVR/Online,FALSE,NA,NA
2018-08-17,3,MN-S1,Klobuchar,D,senate,0.536,2018-08-20,53731,458,983,500,lv,Live Phone,FALSE,NA,NA
2018-08-17,3,MN-S1,Newberger,R,senate,0.336,2018-08-20,53731,458,983,500,lv,Live Phone,FALSE,NA,NA
2018-08-17,3,MN-S1,Schuller,I,senate,0.008,2018-08-20,53731,458,983,500,lv,Live Phone,FALSE,NA,NA
2018-08-17,3,MN-S2,Smith,D,senate,0.438,2018-08-20,53731,458,983,500,lv,Live Phone,FALSE,NA,NA
2018-08-17,3,MN-S2,Housley,R,senate,0.36600000000000005,2018-08-20,53731,458,983,500,lv,Live Phone,FALSE,NA,NA
2018-08-17,3,MN-S2,Wellington,I,senate,0.016,2018-08-20,53731,458,983,500,lv,Live Phone,FALSE,NA,NA
2018-08-17,3,MN-S2,Trooien,I,senate,0.002,2018-08-20,53731,458,983,500,lv,Live Phone,FALSE,NA,NA
2018-08-17,1,NM-S1,Heinrich,D,senate,0.389,2018-08-18,53661,1102,NA,500,rv,IVR/Online,FALSE,NA,NA
